allowedToOperate,bipdInsuranceOnFile,bipdInsuranceRequired,bipdRequiredAmount,bondInsuranceOnFile,bondInsuranceRequired,brokerAuthorityStatus,cargoInsuranceOnFile,cargoInsuranceRequired,censusTypeId,commonAuthorityStatus,contractAuthorityStatus,crashTotal,dbaName,dotNumber,driverInsp,driverOosInsp,driverOosRate,driverOosRateNationalAverage,ein,fatalCrash,hazmatInsp,hazmatOosInsp,hazmatOosRate,hazmatOosRateNationalAverage,injCrash,isPassengerCarrier,issScore,legalName,mcs150Outdated,oosDate,oosRateNationalAverageYear,phyCity,phyCountry,phyState,phyStreet,phyZipcode,reviewDate,reviewType,safetyRating,safetyRatingDate,safetyReviewDate,safetyReviewType,snapshotDate,statusCode,totalDrivers,totalPowerUnits,towawayCrash,vehicleInsp,vehicleOosInsp,vehicleOosRate,vehicleOosRateNationalAverage,carrierOperation.carrierOperationCode,carrierOperation.carrierOperationDesc
N,0,u,0,0,u,N,0,u,0,N,N,0,0,1001156,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TRANSPORTES REFRIGERADOS LUCIO S A DE C V,N,2004-08-02,2009-2010,REYNOSA,MX,TA,INGENIERO VILLARREAL # 315,MEXICO,0,0,0,0,0,0,0,I,10,10,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,PRICE RITE TRANSPORTATION,1001160,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ALVIN AVERHART,N,0,2009-2010,CEDAR HILL,US,TX,542 TREES ST,75104,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001164,0,0,0,5.51,43668836,0,0,0,0,4.5,0,0,0,J HOWE LLC,N,0,2009-2010,LYNDEBOROUGH,US,NH,343 OLD TEMPLE RD WEST,03082,2007-12-26,C,S,2008-01-08,2007-12-26,C,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,N,N,0,0,1001169,0,0,0,5.51,223788793,0,0,0,0,4.5,0,0,0,ADVANCED COMPLIANCE SOLUTIONS INC,N,0,2009-2010,FAIRFIELD,US,NJ,277 FAIRFIELD ROAD SUITE 102,07004-1931,0,0,0,0,0,0,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001175,0,0,0,5.51,352116298,0,0,0,0,4.5,0,0,0,J N J CONSTRUCTION,N,0,2009-2010,BROWNSTOWN,US,IN,3120 W CO RD,47220,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001186,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,SANTIAGO DELIVERY CORP,N,0,2009-2010,UNION CITY,US,NJ,801 17TH STREET APT #1,07087,0,0,0,0,0,0,0,I,0,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,SAM BRISENO TRANSPORTATION,1001187,0,0,0,5.51,743017251,0,0,0,0,4.5,0,0,0,SAM BRISENO,N,0,2009-2010,VON ORMY,US,TX,22961 HWY 16,78073,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,FREEDOM ENTERPRISES,1001188,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ELVIN W COCHRAN,N,0,2009-2010,WEST NEWTON,US,PA,229 HUTCHINSON RD,15089,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,BLOUNT TRUCKING,1001189,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ANDRE BLOUNT,N,0,2009-2010,PHOENIX,US,AZ,3614 N 86 AVE,85037,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,AGGRESSIVE TRUCKING,1001193,0,0,0,5.51,760547031,0,0,0,0,4.5,0,0,0,DONALD B SANDERS,N,0,2009-2010,HOUSTON,US,TX,2511 WOOD WILD DR,77038,2004-01-25,C,S,2004-02-27,2004-01-25,C,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,BOLTON TRUCKING,1001194,0,0,0,5.51,10570545,0,0,0,0,4.5,0,0,0,GEORGE L BOLTON,N,0,2009-2010,COLEBROOK,US,NH,CORLISS LANE,03576,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,I,I,0,JOANDA TRANSFER,1001203,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MODESTA VERASTEGUI HERRERA,N,0,2009-2010,NUEVO LAREDO,MX,TA,PROLONGACION VICTORIA #5844,88000,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,Y,0,I,N,0,0,1001210,0,0,0,5.51,311813565,0,0,0,0,4.5,0,0,0,CENTRAL OHIO RELOCATION SERVICES INC,N,0,2009-2010,COLUMBUS,US,OH,1150 CORRUGATED WAY,43201,0,0,0,0,0,0,0,I,2,4,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,N,I,0,TRANSPORTES DURAN,1001215,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MIGUEL SANTOS DURAN,N,0,2009-2010,CD JUAREZ,MX,CI,PAPAGOS #1309,0,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001225,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,SUBURBAN TOWING INC,N,0,2009-2010,READING,US,PA,2201 HOWARD BLVD,19106,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001230,0,0,0,5.51,260033989,0,0,0,0,4.5,0,0,0,RILEY TRUCKING LLC,N,0,2009-2010,LONDON,US,KY,601 S DIXIE ST,40741,2004-12-10,C,S,2004-12-28,2004-12-10,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001237,0,0,0,5.51,10548522,0,0,0,0,4.5,0,0,0,RUPSIS TRANSFER INC,N,0,2009-2010,BUFFALO GROVE,US,IL,577 ST MARYS PKWY,60089,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,I,N,0,0,1001238,0,0,0,5.51,113560306,0,0,0,0,4.5,0,0,0,AQUARIUS EXCUTIVE MANAGEMENT LTD,N,0,2009-2010,HAUPPAUGE,US,NY,1 TERRACE DRIVE,11788,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,WILLSON TRUCKING,1001241,0,0,0,5.51,420253498,0,0,0,0,4.5,0,0,0,WALTER THOMAS WILLSON,N,0,2009-2010,DANBURY,US,IA,4664 280TH STREET,51019-8029,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,STONE TRUCKING,1001243,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LYLE STONE,N,0,2009-2010,MACRORIE,CA,SK,07-27-06-W3RD,S0L 2E0,0,0,0,0,0,0,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001251,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,DCR RESOURCES INC,N,0,2009-2010,RICHMOND HILL,CA,ON,30 VOGELL RD UNIT 5,L4B 3K6,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001265,0,0,0,5.51,810456690,0,0,0,0,4.5,0,0,0,DAVE DAUGHTRY,N,0,2009-2010,LAUREL,US,MT,424 BYAM ROAD,59044,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,TODD ANDERSON TRUCKING,1001269,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TODD ANDERSON,N,0,2009-2010,LAMBERTON,US,MN,10427 HARVEST AVENUE,56152,0,0,0,0,0,0,0,I,3,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001284,0,0,0,5.51,752968179,0,0,0,0,4.5,0,0,0,DRAYCO LOGISTICS LLC,N,0,2009-2010,LOVELADY,US,TX,781 EAST HOUSTON STREET,75851,2012-02-28,N,S,2010-02-01,2012-02-28,N,0,I,4,2,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,I,N,1,DANIEL DELLICH TRUCKING,1001289,0,0,0,5.51,251789903,0,0,0,0,4.5,0,0,0,DANIEL J DELLICH JR,N,2019-03-18,2009-2010,BOYERS,US,PA,524 HARRISVILLE ROAD,16020,2018-10-23,C,C,2018-12-29,2018-10-23,C,0,I,2,2,1,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,TCB TRUCKING,1001291,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TERRY L STUNKARD,N,0,2009-2010,CUMBY,US,TX,RT 2 BOX 176A,75433,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001293,0,0,0,5.51,274933621,0,0,0,0,4.5,0,0,0,VEREEN FARMS LLC,N,0,2009-2010,GALIVANTS FERRY,US,SC,680 ST JOHN ROAD,29544,2016-02-08,N,0,0,2016-02-08,N,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001298,0,0,0,5.51,522347430,0,0,0,0,4.5,0,0,0,TINK EXPRESS INC,N,0,2009-2010,EMPORIA,US,VA,218 GRAHAM ST,23847,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001300,0,0,0,5.51,10764415,0,0,0,0,4.5,0,0,0,JABEZ TRANSPORT INC,N,0,2009-2010,MILLERSVILLE,US,MD,672 OLD MILL RD #337,21108,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001306,0,0,0,5.51,980363437,0,0,0,0,4.5,0,0,0,TRANSPORT B & M BEGIN INC,N,0,2009-2010,ST HENRI,CA,QC,129 RUE ROLLAND,G0R 3E0,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,L TRANSPORT,1001307,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,9107-9012 QUEBEC INC,N,0,2009-2010,PLESSISVILLE,CA,QC,1564 RUE SAVOIE,G6L 2Y6,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,BRIAN QUIGLEY TRUCKING,1001311,0,0,0,5.51,412004929,0,0,0,0,4.5,0,0,0,BRIAN J QUIGLEY,N,0,2009-2010,ZIMMERMAN,US,MN,27215 112TH STREET,55398,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,M & M TRUCKING,1001315,0,0,0,5.51,300037755,0,0,0,0,4.5,0,0,0,MAL-MAR TRUCKING L L C,N,0,2009-2010,SMACKOVER,US,AR,1304 MAPLE,71762,2005-09-07,N,C,2004-08-16,2005-09-07,N,0,I,5,5,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,5,u,0,A,N,0,0,1001319,0,0,0,5.51,931327592,0,0,0,0,4.5,0,0,0,DELIVERY PLUS LLC,N,0,2009-2010,EUGENE,US,OR,795 HWY 99 N,97402,0,0,0,0,0,0,0,I,11,11,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001323,0,0,0,5.51,481200920,0,0,0,0,4.5,0,0,0,SAPPA CREEK ENTERPRISES LLC,N,0,2009-2010,COLBY,US,KS,2248 COUNTY RD DD,67701,2003-03-27,C,C,2003-06-08,2003-03-27,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001324,0,0,0,5.51,161603320,0,0,0,0,4.5,0,0,0,NATIVE SON LLC,N,0,2009-2010,IRVING,US,NY,10924 LAKESHORE BOX 393,14081,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,NO 1 TOWING,1001326,0,0,0,5.51,541846019,0,0,0,0,4.5,0,0,0,NO 1 AUTO REPAIR CENTER INC,N,0,2009-2010,STAFFORD,US,VA,3237 JEFFERSON DAVIS HWY,22554,0,0,0,0,0,0,0,I,3,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001330,0,0,0,5.51,710862197,0,0,0,0,4.5,0,0,0,THREE SISTERS TRUCKING INC,N,0,2009-2010,DARDANELLE,US,AR,118 YELCO DRIVE,72834,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001340,0,0,0,5.51,770561054,0,0,0,0,4.5,0,0,0,DENNIS E MYERS & PAULINE SENATORE,N,0,2009-2010,LAS VEGAS,US,NV,1905 DAKOTA HILLS AVENUE,89123,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001342,0,0,0,5.51,631249787,0,0,0,0,4.5,0,0,0,BULLIT TRUCKING INC,N,0,2009-2010,VINEMONT,US,AL,700 CO RD 1059,35179,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,B A K TRUCKING,1001343,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ANNE F MARSHALL,N,0,2009-2010,JERSEYVILLE,US,IL,705 CROSS AVE,62052,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,5,u,0,A,N,0,0,1001346,0,0,0,5.51,382566102,0,0,0,0,4.5,0,0,0,GENEI INDUSTRIES INC,N,0,2009-2010,BRIGHTON,US,MI,702 ADVANCED ST,48353,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,300,0,u,N,0,Y,0,N,N,0,MUSCLE MOVERS MOVING SVC INC,1001356,0,0,0,5.51,562012701,0,0,0,0,4.5,0,0,0,LIONEL WATERMAN,N,0,2009-2010,WILMINGTON,US,NC,P O BOX 1926,28402-1926,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,ON THE MOVE TRUCKING COMPANY,1001361,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,WAYNE MCDANIEL,N,0,2009-2010,HARTSVILLE,US,SC,2448 GALLOWAYTOWN RD,29550,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,750,Y,750,0,u,N,0,u,0,A,N,0,SC EXPRESS,1001366,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,SERGE CHRETIEN,N,0,2009-2010,ST-ONESIME,CA,QC,57 CHEM DU VILLAGE,G0R 3W0,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001369,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,PACIFIC CARRIER INC,N,0,2009-2010,MISSISSAUGA,CA,ON,7071 AIRPORT ROAD UNIT#208B,L4T 4J3,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001370,0,0,0,5.51,480933342,0,0,0,0,4.5,0,0,0,TAA LLC,N,0,2009-2010,SALINA,US,KS,632 S BROADWAY,67401,2003-01-16,C,S,2003-02-07,2003-01-16,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,TWILIGHT EXPRESS,1001371,0,0,0,5.51,262397529,0,0,0,0,4.5,0,0,0,DOUG WHEELER,N,0,2009-2010,ELIZABETH,US,CO,27115 CR 13,80107,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001372,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,RAW TRANSPORT INC,N,0,2009-2010,BRAMPTON,CA,ON,33 SUMMERDALE CRES,L6X 4V8,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,RIVERSIDE TRUCKING,1001376,0,0,0,5.51,383614346,0,0,0,0,4.5,0,0,0,DARRIN ARENS,N,0,2009-2010,ZEELAND,US,MI,10300 HARLEY DRIVE,49464-8446,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,RIMROCK TRANSPORTATION,1001377,0,0,0,5.51,262027692,0,0,0,0,4.5,0,0,0,RIMROCK HOLDINGS INC,N,0,2009-2010,WATERFLOW,US,NM,#17 ROAD 6940,87421,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,L &M BURNS TRUCKING,1001379,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,L &M BURNS,N,0,2009-2010,CAROL CITY,US,FL,19723 NW 32ND PLACE,33056,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,A,I,0,AUTOTRANSPORTES RUBELV,1001404,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,CARLOS ALEJANDRO ESCOBEDO BARBOSA,N,0,2009-2010,REYNOSA,MX,TA,CIRCUNVALACION 13 # 425,88740,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,J & J TRUCKING,1001408,0,0,0,5.51,300048890,0,0,0,0,4.5,0,0,0,JESSE STALNAKER,N,0,2009-2010,WOODBINE,US,KY,1785 DOWIS CHAPPEL RD,40771,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001409,0,0,0,5.51,233071231,0,0,0,0,4.5,0,0,0,HEEMAN QUARRIES INC,N,0,2009-2010,WYALUSING,US,PA,RR2 BOX 227H,18853-2747,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,MCKINNON TRANSPORT SERVICE,1001412,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LINDELL L MCKINNON,N,0,2009-2010,EDGEWATER,US,FL,1622 PINETREE DR,32132,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,5,u,0,N,A,0,0,1001419,0,0,0,5.51,870675557,0,0,0,0,4.5,0,0,0,J D FIELD SERVICES INC,N,0,2009-2010,VERNAL,US,UT,2080 SOUTH 1500 EAST,84078,2013-10-22,N,S,2010-06-23,2013-10-22,N,0,I,50,114,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,L B CREECH,1001421,0,0,0,5.51,311644784,0,0,0,0,4.5,0,0,0,LEON CREECH,N,0,2009-2010,HAZLEBURST,US,GA,33 1/2 HESTER ST,31539,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,DULAY BROS TRUCKING,1001423,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,GURMUKH SINGH,N,0,2009-2010,SACRAMENTO,US,CA,8809 CASTLEMAN RD,95825,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,L & A TRUCKING,1001427,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LUIS E MURILLO,N,0,2009-2010,DOWNEY,US,CA,8116 STEWART & GRAY RD #8,90241,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001433,0,0,0,5.51,820537410,0,0,0,0,4.5,0,0,0,SALMON FALLS TRANSPORT LLC,N,0,2009-2010,BUHL,US,ID,1373 EAST 3500 NORTH,83316,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001437,0,0,0,5.51,725946552,0,0,0,0,4.5,0,0,0,GREGORY DOUGLAS TUTT,N,0,2009-2010,CHILLIWACK,CA,BC,5641 STONEHAVEN STREET,V2R 3Y2,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1500,0,u,N,0,u,0,N,N,0,INTERNATIONAL BUSINESS COACH,1001443,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,INTERNATIONAL BUSINESS COUNSEL CORP,N,0,2009-2010,CANTON,US,MA,490 TURNPIKE ST,02021,0,0,0,0,0,0,0,I,0,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1001452,0,0,0,5.51,980378657,0,0,0,0,4.5,0,0,0,AQUATRANS REFRIGERATED EXPRESS INC,N,0,2009-2010,RICHMOND,CA,BC,9160 RIVER DR,V6X 3B6,0,0,0,0,0,0,0,I,16,12,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001462,0,0,0,5.51,56227947,0,0,0,0,4.5,0,0,0,EL TORO OF WILSON INC,N,0,2009-2010,WILSON,US,NC,589 WARD BLVD,27893,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,A,I,0,TRANSPORTES SANCHEZ,1001470,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JOSE ANTONIO SANCHEZ GRANADOS,N,0,2009-2010,REYNOSA,MX,TA,PTE CON CIRCUNVALACION 10 # 485,88740,0,0,0,0,0,0,0,I,3,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,RCP TRANSPORT,1001472,0,0,0,5.51,631182052,0,0,0,0,4.5,0,0,0,THE RCP GROUP INC,N,0,2009-2010,HARTSELLE,US,AL,1146 COMMUNITY LANE,35640,0,0,0,0,0,0,0,I,7,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001476,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TIRAU TRUCKING LLC,N,0,2009-2010,BURLINGTON,US,CO,131 ELDRIDGE ST #5,80807,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,N,N,0,E & J TOURS,1001479,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,WILLIAM JACKSON,N,0,2009-2010,WASHINGTON,US,DC,3301 C ST SE,20019,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,0,1001485,0,0,0,5.51,363939936,0,0,0,0,4.5,0,0,0,ROSS TRUCKING XPRESS INC,N,0,2009-2010,WHEATON,US,IL,1511 E ROOSEVELT ROAD,60187,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,EDWARD THOMAS CRUMP TRUCKING,1001500,0,0,0,5.51,311805302,0,0,0,0,4.5,0,0,0,EDWARD THOMAS CRUMP,N,0,2009-2010,ORLANDO,US,FL,1009 HONEY GIRL LANE,32839,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,N,0,R & M LOGISTICS,1001502,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MARC & SALVADOR VITRELLA,N,0,2009-2010,OKEECHOBEE,US,FL,35600 NE 7TH DRIVE,34972,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,P & M TRANSPORT,1001509,0,0,0,5.51,460427800,0,0,0,0,4.5,0,0,0,MARK BENNETT,N,0,2009-2010,RAPID CITY,US,SD,248 CURTIS ST,57701,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,I,N,0,MELODY DAWN XPRESS,1001520,0,0,0,5.51,542058501,0,0,0,0,4.5,0,0,0,KENNETH M HARMON,N,2013-03-22,2009-2010,CHURCHILL,US,TN,232 HICKORY HILLS RD,37642,2012-10-11,C,C,2012-12-23,2012-10-11,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,MERIDITH TRUCKING,1001531,0,0,0,5.51,593753832,0,0,0,0,4.5,0,0,0,MICHAEL MERIDITH,N,0,2009-2010,MOUNT DORA,US,FL,6850 N. ROUND LAKE RD,32757,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1001535,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ANTONIO R TRIPODI,N,0,2009-2010,PARAMOUNT,US,CA,7101 ROSECRANS AVE #132,90723,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,ROCKET TRUCKING,1001547,0,0,0,5.51,770577637,0,0,0,0,4.5,0,0,0,BILL RUSSELL,N,0,2009-2010,BAKERSFIELD,US,CA,2120 JASON ST,93312-2815,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1001559,0,0,0,5.51,550848512,0,0,0,0,4.5,0,0,0,HYSE TRUCKING INC,N,0,2009-2010,JACKSONVILLE,US,FL,601 BRYAN ST,32202,2006-11-16,C,S,2007-05-09,2006-11-16,C,0,I,10,21,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1001561,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,KWIK KARRIERS LLC,N,0,2009-2010,OFALLON,US,MO,407 PRINCE RUPPERT,63366,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,Y,0,I,N,0,NATIONWIDE MOVING,1001570,0,0,0,5.51,651153083,0,0,0,0,4.5,0,0,0,NATION MOVERS INC,N,0,2009-2010,WOODBRIDGE,US,NJ,10 MAIN STREET SUITE 125,07095,0,0,0,0,0,0,0,I,4,5,0,0,0,0,20.72,A,Interstate
